sim_time, my_robot/rail_cart_joint?0/position
7.068, -1.75293e-08
7.069, -1.75626e-08
7.07, -1.75748e-08
7.071, -1.76089e-08
7.072, -1.76644e-08
7.073, -1.76979e-08
7.074, -1.77103e-08
7.075, -1.77448e-08
7.076, -1.78004e-08
7.077, -1.78342e-08
7.078, -1.78469e-08
7.079, -1.78816e-08
7.08, -1.79375e-08
7.081, -1.79716e-08
7.082, -1.79845e-08
7.083, -1.80195e-08
7.084, -1.80757e-08
7.085, -1.811e-08
7.086, -1.81232e-08
7.087, -1.81585e-08
7.088, -1.82149e-08
7.089, -1.82495e-08
7.09, -1.8263e-08
7.091, -1.82985e-08
7.092, -1.83552e-08
7.093, -1.83901e-08
7.094, -1.84038e-08
7.095, -1.84396e-08
7.096, -1.84966e-08
7.097, -1.85317e-08
7.098, -1.85457e-08
7.099, -1.85818e-08
7.1, -1.8639e-08
7.101, -1.86744e-08
7.102, -1.86887e-08
7.103, -1.87251e-08
7.104, -1.87826e-08
7.105, -1.88182e-08
7.106, -1.88328e-08
7.107, -1.88694e-08
7.108, -1.89272e-08
7.109, -1.89632e-08
7.11, -1.8978e-08
7.111, -1.90149e-08
7.112, -1.9073e-08
7.113, -1.91092e-08
7.114, -1.91243e-08
7.115, -1.91615e-08
7.116, -1.92199e-08
7.117, -1.92563e-08
7.118, -1.92718e-08
7.119, -1.93092e-08
7.12, -1.93678e-08
7.121, -1.94046e-08
7.122, -1.94203e-08
7.123, -1.9458e-08
7.124, -1.9517e-08
7.125, -1.9554e-08
7.126, -1.957e-08
7.127, -1.9608e-08
7.128, -1.96672e-08
7.129, -1.97046e-08
7.13, -1.97209e-08
7.131, -1.97592e-08
7.132, -1.98187e-08
7.133, -1.98563e-08
7.134, -1.98729e-08
7.135, -1.99114e-08
7.136, -1.99713e-08
7.137, -2.00092e-08
7.138, -2.0026e-08
7.139, -2.00649e-08
7.14, -2.0125e-08
7.141, -2.01632e-08
7.142, -2.01804e-08
7.143, -2.02195e-08
7.144, -2.02799e-08
7.145, -2.03184e-08
7.146, -2.03359e-08
7.147, -2.03754e-08
7.148, -2.0436e-08
7.149, -2.04749e-08
7.15, -2.04926e-08
7.151, -2.05324e-08
7.152, -2.05934e-08
7.153, -2.06325e-08
7.154, -2.06505e-08
7.155, -2.06906e-08
7.156, -2.07519e-08
7.157, -2.07913e-08
7.158, -2.08096e-08
7.159, -2.085e-08
7.16, -2.09116e-08
7.161, -2.09513e-08
7.162, -2.097e-08
7.163, -2.10107e-08
7.164, -2.10726e-08
7.165, -2.11126e-08
7.166, -2.11316e-08
7.167, -2.11725e-08
7.168, -2.12348e-08
7.169, -2.12751e-08
7.17, -2.12944e-08
7.171, -2.13357e-08
7.172, -2.13982e-08
7.173, -2.14388e-08
7.174, -2.14584e-08
7.175, -2.15e-08
7.176, -2.15629e-08
7.177, -2.16038e-08
7.178, -2.16237e-08
7.179, -2.16657e-08
7.18, -2.17288e-08
7.181, -2.17701e-08
7.182, -2.17903e-08
7.183, -2.18326e-08
7.184, -2.1896e-08
7.185, -2.19376e-08
7.186, -2.19582e-08
7.187, -2.20008e-08
7.188, -2.20645e-08
7.189, -2.21065e-08
7.19, -2.21273e-08
7.191, -2.21702e-08
7.192, -2.22343e-08
7.193, -2.22766e-08
7.194, -2.22978e-08
7.195, -2.2341e-08
7.196, -2.24054e-08
7.197, -2.2448e-08
7.198, -2.24695e-08
7.199, -2.25131e-08
7.2, -2.25778e-08
7.201, -2.26207e-08
7.202, -2.26426e-08
7.203, -2.26864e-08
7.204, -2.27516e-08
7.205, -2.27948e-08
7.206, -2.2817e-08
7.207, -2.28612e-08
7.208, -2.29266e-08
7.209, -2.29702e-08
7.21, -2.29927e-08
7.211, -2.30372e-08
7.212, -2.3103e-08
7.213, -2.31469e-08
7.214, -2.31698e-08
7.215, -2.32146e-08
7.216, -2.32807e-08
7.217, -2.3325e-08
7.218, -2.33482e-08
7.219, -2.33934e-08
7.22, -2.34599e-08
7.221, -2.35044e-08
7.222, -2.3528e-08
7.223, -2.35735e-08
7.224, -2.36403e-08
7.225, -2.36853e-08
7.226, -2.37091e-08
7.227, -2.37551e-08
7.228, -2.38222e-08
7.229, -2.38675e-08
7.23, -2.38917e-08
7.231, -2.3938e-08
7.232, -2.40055e-08
7.233, -2.40511e-08
7.234, -2.40757e-08
7.235, -2.41223e-08
7.236, -2.41901e-08
7.237, -2.42361e-08
7.238, -2.4261e-08
7.239, -2.4308e-08
7.24, -2.43762e-08
7.241, -2.44225e-08
7.242, -2.44478e-08
7.243, -2.44951e-08
7.244, -2.45637e-08
7.245, -2.46104e-08
7.246, -2.4636e-08
7.247, -2.46837e-08
7.248, -2.47526e-08
7.249, -2.47997e-08
7.25, -2.48257e-08
7.251, -2.48737e-08
7.252, -2.4943e-08
7.253, -2.49904e-08
7.254, -2.50168e-08
7.255, -2.50652e-08
7.256, -2.51349e-08
7.257, -2.51827e-08
7.258, -2.52094e-08
7.259, -2.52582e-08
7.26, -2.53282e-08
7.261, -2.53763e-08
7.262, -2.54034e-08
7.263, -2.54526e-08
7.264, -2.5523e-08
7.265, -2.55715e-08
7.266, -2.5599e-08
7.267, -2.56485e-08
7.268, -2.57193e-08
7.269, -2.57682e-08
7.27, -2.5796e-08
7.271, -2.58459e-08
7.272, -2.59171e-08
7.273, -2.59663e-08
7.274, -2.59946e-08
7.275, -2.60448e-08
7.276, -2.61164e-08
7.277, -2.6166e-08
7.278, -2.61946e-08
7.279, -2.62453e-08
7.28, -2.63172e-08
7.281, -2.63672e-08
7.282, -2.63962e-08
7.283, -2.64473e-08
7.284, -2.65196e-08
7.285, -2.657e-08
7.286, -2.65994e-08
7.287, -2.66508e-08
7.288, -2.67235e-08
7.289, -2.67743e-08
7.29, -2.68041e-08
7.291, -2.68559e-08
7.292, -2.6929e-08
7.293, -2.69802e-08
7.294, -2.70104e-08
7.295, -2.70626e-08
7.296, -2.7136e-08
7.297, -2.71876e-08
7.298, -2.72182e-08
7.299, -2.72708e-08
7.3, -2.73447e-08
7.301, -2.73967e-08
7.302, -2.74276e-08
7.303, -2.74807e-08
7.304, -2.75549e-08
7.305, -2.76073e-08
7.306, -2.76387e-08
7.307, -2.76921e-08
7.308, -2.77668e-08
7.309, -2.78196e-08
7.31, -2.78514e-08
7.311, -2.79052e-08
7.312, -2.79802e-08
7.313, -2.80335e-08
7.314, -2.80656e-08
7.315, -2.81199e-08
7.316, -2.81954e-08
7.317, -2.8249e-08
7.318, -2.82816e-08
7.319, -2.83362e-08
7.32, -2.84121e-08
7.321, -2.84662e-08
7.322, -2.84992e-08
7.323, -2.85542e-08
7.324, -2.86305e-08
7.325, -2.8685e-08
7.326, -2.87184e-08
7.327, -2.87739e-08
7.328, -2.88506e-08
7.329, -2.89055e-08
7.33, -2.89394e-08
7.331, -2.89953e-08
7.332, -2.90724e-08
7.333, -2.91277e-08
7.334, -2.9162e-08
7.335, -2.92183e-08
7.336, -2.92959e-08
7.337, -2.93516e-08
7.338, -2.93863e-08
7.339, -2.94431e-08
7.34, -2.95211e-08
7.341, -2.95772e-08
7.342, -2.96124e-08
7.343, -2.96696e-08
7.344, -2.9748e-08
7.345, -2.98046e-08
7.346, -2.98401e-08
7.347, -2.98978e-08
7.348, -2.99766e-08
7.349, -3.00337e-08
7.35, -3.00697e-08
7.351, -3.01277e-08
7.352, -3.0207e-08
7.353, -3.02645e-08
7.354, -3.0301e-08
7.355, -3.03595e-08
7.356, -3.04392e-08
7.357, -3.04971e-08
7.358, -3.0534e-08
7.359, -3.0593e-08
7.36, -3.06732e-08
7.361, -3.07315e-08
7.362, -3.07689e-08
7.363, -3.08283e-08
7.364, -3.09089e-08
7.365, -3.09677e-08
7.366, -3.10055e-08
7.367, -3.10653e-08
7.368, -3.11464e-08
7.369, -3.12057e-08
7.37, -3.1244e-08
7.371, -3.13043e-08
7.372, -3.13858e-08
7.373, -3.14455e-08
7.374, -3.14842e-08
7.375, -3.1545e-08
7.376, -3.1627e-08
7.377, -3.16872e-08
7.378, -3.17264e-08
7.379, -3.17876e-08
7.38, -3.18701e-08
7.381, -3.19307e-08
7.382, -3.19703e-08
7.383, -3.2032e-08
7.384, -3.2115e-08
7.385, -3.21761e-08
7.386, -3.22162e-08
7.387, -3.22783e-08
7.388, -3.23618e-08
7.389, -3.24233e-08
7.39, -3.24639e-08
7.391, -3.25265e-08
7.392, -3.26104e-08
7.393, -3.26725e-08
7.394, -3.27135e-08
7.395, -3.27766e-08
7.396, -3.2861e-08
7.397, -3.29235e-08
7.398, -3.29651e-08
7.399, -3.30286e-08
7.4, -3.31135e-08
7.401, -3.31765e-08
7.402, -3.32185e-08
7.403, -3.32826e-08
7.404, -3.33679e-08
7.405, -3.34314e-08
7.406, -3.34739e-08
7.407, -3.35385e-08
7.408, -3.36243e-08
7.409, -3.36883e-08
7.41, -3.37313e-08
7.411, -3.37963e-08
7.412, -3.38827e-08
7.413, -3.39472e-08
7.414, -3.39906e-08
7.415, -3.40562e-08
7.416, -3.4143e-08
7.417, -3.4208e-08
7.418, -3.42519e-08
7.419, -3.4318e-08
7.42, -3.44053e-08
7.421, -3.44708e-08
7.422, -3.45153e-08
7.423, -3.45818e-08
7.424, -3.46696e-08
7.425, -3.47356e-08
7.426, -3.47806e-08
7.427, -3.48477e-08
7.428, -3.4936e-08
7.429, -3.50025e-08
7.43, -3.5048e-08
7.431, -3.51155e-08
7.432, -3.52044e-08
7.433, -3.52714e-08
7.434, -3.53174e-08
7.435, -3.53855e-08
7.436, -3.54748e-08
7.437, -3.55424e-08
7.438, -3.55889e-08
7.439, -3.56575e-08
7.44, -3.57473e-08
7.441, -3.58154e-08
7.442, -3.58624e-08
7.443, -3.59315e-08
7.444, -3.60219e-08
7.445, -3.60905e-08
7.446, -3.61381e-08
7.447, -3.62077e-08
7.448, -3.62987e-08
7.449, -3.63678e-08
7.45, -3.64159e-08
7.451, -3.6486e-08
7.452, -3.65775e-08
7.453, -3.66471e-08
7.454, -3.66957e-08
7.455, -3.67665e-08
7.456, -3.68584e-08
7.457, -3.69286e-08
7.458, -3.69778e-08
7.459, -3.7049e-08
7.46, -3.71416e-08
7.461, -3.72123e-08
7.462, -3.7262e-08
7.463, -3.73338e-08
7.464, -3.74268e-08
7.465, -3.74981e-08
7.466, -3.75484e-08
7.467, -3.76207e-08
7.468, -3.77143e-08
7.469, -3.77861e-08
7.47, -3.78369e-08
7.471, -3.79098e-08
7.472, -3.8004e-08
7.473, -3.80764e-08
7.474, -3.81277e-08
7.475, -3.82012e-08
7.476, -3.82959e-08
7.477, -3.83688e-08
7.478, -3.84207e-08
7.479, -3.84947e-08
7.48, -3.859e-08
7.481, -3.86635e-08
7.482, -3.8716e-08
7.483, -3.87905e-08
7.484, -3.88864e-08
7.485, -3.89604e-08
7.486, -3.90135e-08
7.487, -3.90886e-08
7.488, -3.9185e-08
7.489, -3.92596e-08
7.49, -3.93133e-08
7.491, -3.9389e-08
7.492, -3.9486e-08
7.493, -3.95612e-08
7.494, -3.96154e-08
7.495, -3.96916e-08
7.496, -3.97892e-08
7.497, -3.9865e-08
7.498, -3.99198e-08
7.499, -3.99966e-08
7.5, -4.00948e-08
7.501, -4.01711e-08
7.502, -4.02265e-08
7.503, -4.03039e-08
7.504, -4.04027e-08
7.505, -4.04796e-08
7.506, -4.05356e-08
7.507, -4.06136e-08
7.508, -4.07129e-08
7.509, -4.07905e-08
7.51, -4.0847e-08
7.511, -4.09256e-08
7.512, -4.10256e-08
7.513, -4.11037e-08
7.514, -4.11608e-08
7.515, -4.12401e-08
7.516, -4.13406e-08
7.517, -4.14193e-08
7.518, -4.14771e-08
7.519, -4.15569e-08
7.52, -4.16581e-08
7.521, -4.17374e-08
7.522, -4.17957e-08
7.523, -4.18762e-08
7.524, -4.19779e-08
7.525, -4.20579e-08
7.526, -4.21168e-08
7.527, -4.21979e-08
7.528, -4.23003e-08
7.529, -4.23808e-08
7.53, -4.24404e-08
7.531, -4.25221e-08
7.532, -4.26251e-08
7.533, -4.27062e-08
7.534, -4.27664e-08
7.535, -4.28487e-08
7.536, -4.29523e-08
7.537, -4.30341e-08
7.538, -4.3095e-08
7.539, -4.31779e-08
7.54, -4.32821e-08
7.541, -4.33646e-08
7.542, -4.3426e-08
7.543, -4.35096e-08
7.544, -4.36144e-08
7.545, -4.36975e-08
7.546, -4.37596e-08
7.547, -4.38438e-08
7.548, -4.39493e-08
7.549, -4.4033e-08
7.55, -4.40957e-08
7.551, -4.41806e-08
7.552, -4.42867e-08
7.553, -4.43711e-08
7.554, -4.44345e-08
7.555, -4.45199e-08
7.556, -4.46267e-08
7.557, -4.47117e-08
7.558, -4.47758e-08
7.559, -4.48619e-08
7.56, -4.49693e-08
7.561, -4.5055e-08
7.562, -4.51197e-08
7.563, -4.52065e-08
7.564, -4.53146e-08
7.565, -4.54009e-08
7.566, -4.54662e-08
7.567, -4.55537e-08
7.568, -4.56625e-08
7.569, -4.57494e-08
7.57, -4.58154e-08
7.571, -4.59036e-08
7.572, -4.6013e-08
7.573, -4.61007e-08
7.574, -4.61673e-08
7.575, -4.62561e-08
7.576, -4.63662e-08
7.577, -4.64546e-08
7.578, -4.65219e-08
7.579, -4.66114e-08
7.58, -4.67222e-08
7.581, -4.68112e-08
7.582, -4.68792e-08
7.583, -4.69694e-08
7.584, -4.70808e-08
7.585, -4.71705e-08
7.586, -4.72392e-08
7.587, -4.73301e-08
7.588, -4.74422e-08
7.589, -4.75326e-08
7.59, -4.7602e-08
7.591, -4.76936e-08
7.592, -4.78064e-08
7.593, -4.78975e-08
7.594, -4.79676e-08
7.595, -4.80598e-08
7.596, -4.81734e-08
7.597, -4.82651e-08
7.598, -4.8336e-08
7.599, -4.84289e-08
7.6, -4.85431e-08
7.601, -4.86356e-08
7.602, -4.87071e-08
7.603, -4.88008e-08
7.604, -4.89158e-08
7.605, -4.90089e-08
7.606, -4.90812e-08
7.607, -4.91755e-08
7.608, -4.92912e-08
7.609, -4.93851e-08
7.61, -4.94581e-08
7.611, -4.95531e-08
7.612, -4.96695e-08
7.613, -4.97642e-08
7.614, -4.98378e-08
7.615, -4.99336e-08
7.616, -5.00508e-08
7.617, -5.01461e-08
7.618, -5.02205e-08
7.619, -5.03171e-08
7.62, -5.04349e-08
7.621, -5.0531e-08
7.622, -5.06062e-08
7.623, -5.07034e-08
7.624, -5.0822e-08
7.625, -5.09189e-08
7.626, -5.09947e-08
7.627, -5.10927e-08
7.628, -5.12121e-08
7.629, -5.13097e-08
7.63, -5.13863e-08
7.631, -5.1485e-08
7.632, -5.16051e-08
7.633, -5.17035e-08
7.634, -5.17808e-08
7.635, -5.18803e-08
7.636, -5.20012e-08
7.637, -5.21003e-08
7.638, -5.21784e-08
7.639, -5.22787e-08
7.64, -5.24003e-08
7.641, -5.25001e-08
7.642, -5.2579e-08
7.643, -5.268e-08
7.644, -5.28024e-08
7.645, -5.2903e-08
7.646, -5.29827e-08
7.647, -5.30845e-08
7.648, -5.32076e-08
7.649, -5.3309e-08
7.65, -5.33895e-08
7.651, -5.3492e-08
7.652, -5.3616e-08
7.653, -5.37181e-08
7.654, -5.37993e-08
7.655, -5.39027e-08
7.656, -5.40274e-08
7.657, -5.41304e-08
7.658, -5.42124e-08
7.659, -5.43165e-08
7.66, -5.4442e-08
7.661, -5.45458e-08
7.662, -5.46286e-08
7.663, -5.47335e-08
7.664, -5.48598e-08
7.665, -5.49643e-08
7.666, -5.50479e-08
7.667, -5.51537e-08
7.668, -5.52808e-08
7.669, -5.53861e-08
7.67, -5.54705e-08
7.671, -5.55771e-08
7.672, -5.5705e-08
7.673, -5.58111e-08
7.674, -5.58963e-08
7.675, -5.60037e-08
7.676, -5.61324e-08
7.677, -5.62394e-08
7.678, -5.63254e-08
7.679, -5.64336e-08
7.68, -5.65632e-08
7.681, -5.66709e-08
7.682, -5.67578e-08
7.683, -5.68668e-08
7.684, -5.69972e-08
7.685, -5.71058e-08
7.686, -5.71935e-08
7.687, -5.73033e-08
7.688, -5.74345e-08
7.689, -5.7544e-08
7.69, -5.76325e-08
7.691, -5.77432e-08
7.692, -5.78752e-08
7.693, -5.79855e-08
7.694, -5.80749e-08
7.695, -5.81864e-08
7.696, -5.83193e-08
7.697, -5.84304e-08
7.698, -5.85206e-08
7.699, -5.8633e-08
7.7, -5.87668e-08
7.701, -5.88788e-08
7.702, -5.89698e-08
7.703, -5.90831e-08
7.704, -5.92177e-08
7.705, -5.93305e-08
7.706, -5.94224e-08
7.707, -5.95365e-08
7.708, -5.9672e-08
7.709, -5.97857e-08
7.71, -5.98785e-08
7.711, -5.99935e-08
7.712, -6.01298e-08
7.713, -6.02444e-08
7.714, -6.03381e-08
7.715, -6.0454e-08
7.716, -6.05912e-08
7.717, -6.07066e-08
7.718, -6.08012e-08
7.719, -6.09179e-08
7.72, -6.1056e-08
7.721, -6.11724e-08
7.722, -6.12679e-08
7.723, -6.13855e-08
7.724, -6.15245e-08
7.725, -6.16417e-08
7.726, -6.17381e-08
7.727, -6.18566e-08
7.728, -6.19965e-08
7.729, -6.21146e-08
7.73, -6.22119e-08
7.731, -6.23313e-08
7.732, -6.24721e-08
7.733, -6.25912e-08
7.734, -6.26893e-08
7.735, -6.28097e-08
7.736, -6.29514e-08
7.737, -6.30714e-08
7.738, -6.31704e-08
7.739, -6.32917e-08
7.74, -6.34343e-08
7.741, -6.35552e-08
7.742, -6.36552e-08
7.743, -6.37774e-08
7.744, -6.3921e-08
7.745, -6.40428e-08
7.746, -6.41437e-08
7.747, -6.42668e-08
7.748, -6.44113e-08
7.749, -6.45341e-08
7.75, -6.4636e-08
7.751, -6.476e-08
7.752, -6.49054e-08
7.753, -6.50292e-08
7.754, -6.5132e-08
7.755, -6.5257e-08
7.756, -6.54033e-08
7.757, -6.5528e-08
7.758, -6.56318e-08
7.759, -6.57577e-08
7.76, -6.59051e-08
7.761, -6.60307e-08
7.762, -6.61354e-08
7.763, -6.62623e-08
7.764, -6.64106e-08
7.765, -6.65372e-08
7.766, -6.66429e-08
7.767, -6.67708e-08
7.768, -6.69201e-08
7.769, -6.70476e-08
7.77, -6.71543e-08
7.771, -6.72831e-08
7.772, -6.74334e-08
7.773, -6.75619e-08
7.774, -6.76696e-08
7.775, -6.77994e-08
7.776, -6.79506e-08
7.777, -6.80802e-08
7.778, -6.81888e-08
7.779, -6.83196e-08
7.78, -6.84719e-08
7.781, -6.86024e-08
7.782, -6.8712e-08
7.783, -6.88439e-08
7.784, -6.89971e-08
7.785, -6.91286e-08
7.786, -6.92392e-08
7.787, -6.93721e-08
7.788, -6.95263e-08
7.789, -6.96589e-08
7.79, -6.97705e-08
7.791, -6.99044e-08
7.792, -7.00596e-08
7.793, -7.01932e-08
7.794, -7.03058e-08
7.795, -7.04407e-08
7.796, -7.0597e-08
7.797, -7.07316e-08
7.798, -7.08453e-08
7.799, -7.09812e-08
7.8, -7.11385e-08
7.801, -7.12741e-08
7.802, -7.13888e-08
7.803, -7.15258e-08
7.804, -7.16841e-08
7.805, -7.18208e-08
7.806, -7.19365e-08
7.807, -7.20745e-08
7.808, -7.22339e-08
7.809, -7.23716e-08
7.81, -7.24884e-08
7.811, -7.26275e-08
7.812, -7.27879e-08
7.813, -7.29267e-08
7.814, -7.30446e-08
7.815, -7.31847e-08
7.816, -7.33462e-08
7.817, -7.3486e-08
7.818, -7.3605e-08
7.819, -7.37461e-08
7.82, -7.39087e-08
7.821, -7.40496e-08
7.822, -7.41697e-08
7.823, -7.43119e-08
7.824, -7.44756e-08
7.825, -7.46176e-08
7.826, -7.47387e-08
7.827, -7.4882e-08
7.828, -7.50468e-08
7.829, -7.51898e-08
7.83, -7.5312e-08
7.831, -7.54565e-08
7.832, -7.56223e-08
7.833, -7.57665e-08
7.834, -7.58898e-08
7.835, -7.60353e-08
7.836, -7.62023e-08
7.837, -7.63476e-08
7.838, -7.6472e-08
7.839, -7.66186e-08
7.84, -7.67867e-08
7.841, -7.69331e-08
7.842, -7.70586e-08
7.843, -7.72064e-08
7.844, -7.73756e-08
7.845, -7.75231e-08
7.846, -7.76498e-08
7.847, -7.77986e-08
7.848, -7.7969e-08
7.849, -7.81176e-08
7.85, -7.82454e-08
7.851, -7.83954e-08
7.852, -7.85669e-08
7.853, -7.87167e-08
7.854, -7.88456e-08
7.855, -7.89968e-08
7.856, -7.91694e-08
7.857, -7.93204e-08
7.858, -7.94504e-08
7.859, -7.96028e-08
7.86, -7.97765e-08
7.861, -7.99286e-08
7.862, -8.00599e-08
7.863, -8.02134e-08
7.864, -8.03883e-08
7.865, -8.05416e-08
7.866, -8.0674e-08
7.867, -8.08287e-08
7.868, -8.10048e-08
7.869, -8.11592e-08
7.87, -8.12928e-08
7.871, -8.14487e-08
7.872, -8.16259e-08
7.873, -8.17816e-08
7.874, -8.19164e-08
7.875, -8.20734e-08
7.876, -8.22519e-08
7.877, -8.24087e-08
7.878, -8.25447e-08
7.879, -8.27029e-08
7.88, -8.28826e-08
7.881, -8.30406e-08
7.882, -8.31778e-08
7.883, -8.33373e-08
7.884, -8.35182e-08
7.885, -8.36774e-08
7.886, -8.38158e-08
7.887, -8.39765e-08
7.888, -8.41586e-08
7.889, -8.43191e-08
7.89, -8.44587e-08
7.891, -8.46206e-08
7.892, -8.48039e-08
7.893, -8.49656e-08
7.894, -8.51065e-08
7.895, -8.52696e-08
7.896, -8.54542e-08
7.897, -8.56171e-08
7.898, -8.57592e-08
7.899, -8.59236e-08
7.9, -8.61094e-08
7.901, -8.62736e-08
7.902, -8.6417e-08
7.903, -8.65826e-08
7.904, -8.67697e-08
7.905, -8.69352e-08
7.906, -8.70798e-08
7.907, -8.72467e-08
7.908, -8.7435e-08
7.909, -8.76017e-08
7.91, -8.77476e-08
7.911, -8.79158e-08
7.912, -8.81054e-08
7.913, -8.82734e-08
7.914, -8.84206e-08
7.915, -8.85901e-08
7.916, -8.8781e-08
7.917, -8.89503e-08
7.918, -8.90988e-08
7.919, -8.92695e-08
7.92, -8.94617e-08
7.921, -8.96323e-08
7.922, -8.97821e-08
7.923, -8.99541e-08
7.924, -9.01476e-08
7.925, -9.03195e-08
7.926, -9.04706e-08
7.927, -9.0644e-08
7.928, -9.08388e-08
7.929, -9.1012e-08
7.93, -9.11645e-08
7.931, -9.13391e-08
7.932, -9.15353e-08
7.933, -9.17099e-08
7.934, -9.18636e-08
7.935, -9.20396e-08
7.936, -9.22371e-08
7.937, -9.2413e-08
7.938, -9.25681e-08
7.939, -9.27454e-08
7.94, -9.29443e-08
7.941, -9.31215e-08
7.942, -9.3278e-08
7.943, -9.34567e-08
7.944, -9.36569e-08
7.945, -9.38355e-08
7.946, -9.39933e-08
7.947, -9.41734e-08
7.948, -9.43749e-08
7.949, -9.45549e-08
7.95, -9.47141e-08
7.951, -9.48955e-08
7.952, -9.50985e-08
7.953, -9.52798e-08
7.954, -9.54404e-08
7.955, -9.56232e-08
7.956, -9.58276e-08
7.957, -9.60103e-08
7.958, -9.61723e-08
7.959, -9.63565e-08
7.96, -9.65623e-08
7.961, -9.67464e-08
7.962, -9.69098e-08
7.963, -9.70954e-08
7.964, -9.73026e-08
7.965, -9.74881e-08
7.966, -9.76529e-08
7.967, -9.784e-08
7.968, -9.80485e-08
7.969, -9.82355e-08
7.97, -9.84017e-08
7.971, -9.85902e-08
7.972, -9.88002e-08
7.973, -9.89886e-08
7.974, -9.91563e-08
7.975, -9.93462e-08
7.976, -9.95576e-08
7.977, -9.97475e-08
7.978, -9.99166e-08
7.979, -1.00108e-07
7.98, -1.00321e-07
7.981, -1.00512e-07
7.982, -1.00683e-07
7.983, -1.00876e-07
7.984, -1.0109e-07
7.985, -1.01283e-07
7.986, -1.01455e-07
7.987, -1.01649e-07
7.988, -1.01865e-07
7.989, -1.02059e-07
7.99, -1.02233e-07
7.991, -1.02428e-07
7.992, -1.02646e-07
7.993, -1.02842e-07
7.994, -1.03017e-07
7.995, -1.03214e-07
7.996, -1.03433e-07
7.997, -1.0363e-07
7.998, -1.03806e-07
7.999, -1.04005e-07
8, -1.04226e-07
8.001, -1.04424e-07
8.002, -1.04602e-07
8.003, -1.04803e-07
8.004, -1.05025e-07
8.005, -1.05225e-07
8.006, -1.05404e-07
8.007, -1.05606e-07
8.008, -1.0583e-07
8.009, -1.06032e-07
8.01, -1.06213e-07
8.011, -1.06416e-07
8.012, -1.06641e-07
8.013, -1.06844e-07
8.014, -1.07027e-07
8.015, -1.07232e-07
8.016, -1.07458e-07
8.017, -1.07663e-07
8.018, -1.07848e-07
8.019, -1.08054e-07
8.02, -1.08282e-07
8.021, -1.08489e-07
8.022, -1.08674e-07
8.023, -1.08883e-07
8.024, -1.09112e-07
8.025, -1.0932e-07
8.026, -1.09508e-07
8.027, -1.09717e-07
8.028, -1.09949e-07
8.029, -1.10158e-07
8.03, -1.10347e-07
8.031, -1.10558e-07
8.032, -1.10791e-07
8.033, -1.11003e-07
8.034, -1.11193e-07
8.035, -1.11406e-07
8.036, -1.11641e-07
8.037, -1.11853e-07
8.038, -1.12046e-07
8.039, -1.1226e-07
8.04, -1.12496e-07
8.041, -1.12711e-07
8.042, -1.12905e-07
8.043, -1.13121e-07
8.044, -1.13359e-07
8.045, -1.13575e-07
8.046, -1.1377e-07
8.047, -1.13988e-07
8.048, -1.14228e-07
8.049, -1.14445e-07
8.05, -1.14643e-07
8.051, -1.14862e-07
8.052, -1.15103e-07
8.053, -1.15323e-07
8.054, -1.15521e-07
8.055, -1.15743e-07
8.056, -1.15985e-07
8.057, -1.16207e-07
8.058, -1.16407e-07
8.059, -1.1663e-07
8.06, -1.16874e-07
8.061, -1.17097e-07
8.062, -1.17299e-07
8.063, -1.17524e-07
8.064, -1.1777e-07
8.065, -1.17995e-07
8.066, -1.18199e-07
8.067, -1.18425e-07
8.068, -1.18673e-07
8.069, -1.18899e-07
8.07, -1.19105e-07
8.071, -1.19333e-07
8.072, -1.19582e-07
8.073, -1.19811e-07
8.074, -1.20018e-07
8.075, -1.20248e-07
8.076, -1.20499e-07
8.077, -1.20729e-07
8.078, -1.20938e-07
8.079, -1.21169e-07
8.08, -1.21423e-07
8.081, -1.21654e-07
8.082, -1.21865e-07
8.083, -1.22098e-07
8.084, -1.22353e-07
8.085, -1.22587e-07
8.086, -1.22799e-07
8.087, -1.23034e-07
8.088, -1.23291e-07
8.089, -1.23526e-07
8.09, -1.23741e-07
8.091, -1.23977e-07
8.092, -1.24236e-07
8.093, -1.24473e-07
8.094, -1.24689e-07
8.095, -1.24928e-07
8.096, -1.25188e-07
8.097, -1.25427e-07
8.098, -1.25645e-07
8.099, -1.25885e-07
8.1, -1.26148e-07
8.101, -1.26388e-07
8.102, -1.26608e-07
8.103, -1.2685e-07
8.104, -1.27114e-07
8.105, -1.27357e-07
8.106, -1.27579e-07
8.107, -1.27823e-07
8.108, -1.28089e-07
8.109, -1.28333e-07
8.11, -1.28557e-07
8.111, -1.28803e-07
8.112, -1.2907e-07
8.113, -1.29316e-07
8.114, -1.29542e-07
8.115, -1.2979e-07
8.116, -1.30059e-07
8.117, -1.30308e-07
8.118, -1.30535e-07
8.119, -1.30785e-07
8.12, -1.31056e-07
8.121, -1.31306e-07
8.122, -1.31536e-07
8.123, -1.31787e-07
8.124, -1.32061e-07
8.125, -1.32313e-07
8.126, -1.32544e-07
8.127, -1.32797e-07
8.128, -1.33073e-07
8.129, -1.33327e-07
8.13, -1.3356e-07
8.131, -1.33815e-07
8.132, -1.34093e-07
8.133, -1.34348e-07
8.134, -1.34583e-07
8.135, -1.34841e-07
8.136, -1.3512e-07
8.137, -1.35378e-07
8.138, -1.35615e-07
8.139, -1.35875e-07
8.14, -1.36156e-07
8.141, -1.36415e-07
8.142, -1.36654e-07
8.143, -1.36916e-07
