sim_time, my_robot/cart?world_linear_velocity/x
9.448, -3.14314e-06
9.449, -3.14909e-06
9.45, -3.15512e-06
9.451, -3.16119e-06
9.452, -3.1672e-06
9.453, -3.1732e-06
9.454, -3.17927e-06
9.455, -3.18539e-06
9.456, -3.19145e-06
9.457, -3.19749e-06
9.458, -3.20361e-06
9.459, -3.20977e-06
9.46, -3.21588e-06
9.461, -3.22196e-06
9.462, -3.22813e-06
9.463, -3.23435e-06
9.464, -3.2405e-06
9.465, -3.24663e-06
9.466, -3.25285e-06
9.467, -3.2591e-06
9.468, -3.2653e-06
9.469, -3.27148e-06
9.47, -3.27775e-06
9.471, -3.28405e-06
9.472, -3.2903e-06
9.473, -3.29652e-06
9.474, -3.30284e-06
9.475, -3.30919e-06
9.476, -3.31548e-06
9.477, -3.32176e-06
9.478, -3.32812e-06
9.479, -3.33452e-06
9.48, -3.34086e-06
9.481, -3.34719e-06
9.482, -3.3536e-06
9.483, -3.36005e-06
9.484, -3.36644e-06
9.485, -3.37281e-06
9.486, -3.37927e-06
9.487, -3.38577e-06
9.488, -3.39221e-06
9.489, -3.39863e-06
9.49, -3.40514e-06
9.491, -3.41169e-06
9.492, -3.41817e-06
9.493, -3.42465e-06
9.494, -3.4312e-06
9.495, -3.4378e-06
9.496, -3.44434e-06
9.497, -3.45086e-06
9.498, -3.45747e-06
9.499, -3.46412e-06
9.5, -3.47071e-06
9.501, -3.47728e-06
9.502, -3.48394e-06
9.503, -3.49063e-06
9.504, -3.49727e-06
9.505, -3.5039e-06
9.506, -3.51061e-06
9.507, -3.51735e-06
9.508, -3.52405e-06
9.509, -3.53072e-06
9.51, -3.53748e-06
9.511, -3.54428e-06
9.512, -3.55102e-06
9.513, -3.55775e-06
9.514, -3.56456e-06
9.515, -3.57141e-06
9.516, -3.5782e-06
9.517, -3.58498e-06
9.518, -3.59184e-06
9.519, -3.59875e-06
9.52, -3.60559e-06
9.521, -3.61242e-06
9.522, -3.61934e-06
9.523, -3.6263e-06
9.524, -3.6332e-06
9.525, -3.64008e-06
9.526, -3.64705e-06
9.527, -3.65406e-06
9.528, -3.66101e-06
9.529, -3.66794e-06
9.53, -3.67496e-06
9.531, -3.68203e-06
9.532, -3.68903e-06
9.533, -3.69602e-06
9.534, -3.7031e-06
9.535, -3.71021e-06
9.536, -3.71727e-06
9.537, -3.72431e-06
9.538, -3.73144e-06
9.539, -3.73861e-06
9.54, -3.74573e-06
9.541, -3.75282e-06
9.542, -3.76001e-06
9.543, -3.76723e-06
9.544, -3.7744e-06
9.545, -3.78155e-06
9.546, -3.78879e-06
9.547, -3.79607e-06
9.548, -3.80329e-06
9.549, -3.8105e-06
9.55, -3.81779e-06
9.551, -3.82513e-06
9.552, -3.83241e-06
9.553, -3.83967e-06
9.554, -3.84702e-06
9.555, -3.85441e-06
9.556, -3.86174e-06
9.557, -3.86906e-06
9.558, -3.87647e-06
9.559, -3.88391e-06
9.56, -3.8913e-06
9.561, -3.89868e-06
9.562, -3.90614e-06
9.563, -3.91365e-06
9.564, -3.92109e-06
9.565, -3.92852e-06
9.566, -3.93604e-06
9.567, -3.9436e-06
9.568, -3.95111e-06
9.569, -3.9586e-06
9.57, -3.96617e-06
9.571, -3.97379e-06
9.572, -3.98135e-06
9.573, -3.9889e-06
9.574, -3.99653e-06
9.575, -4.00421e-06
9.576, -4.01183e-06
9.577, -4.01943e-06
9.578, -4.02713e-06
9.579, -4.03486e-06
9.58, -4.04254e-06
9.581, -4.0502e-06
9.582, -4.05795e-06
9.583, -4.06575e-06
9.584, -4.07348e-06
9.585, -4.08121e-06
9.586, -4.08902e-06
9.587, -4.09687e-06
9.588, -4.10467e-06
9.589, -4.11245e-06
9.59, -4.12032e-06
9.591, -4.12823e-06
9.592, -4.13609e-06
9.593, -4.14393e-06
9.594, -4.15186e-06
9.595, -4.15983e-06
9.596, -4.16775e-06
9.597, -4.17565e-06
9.598, -4.18364e-06
9.599, -4.19168e-06
9.6, -4.19965e-06
9.601, -4.20762e-06
9.602, -4.21567e-06
9.603, -4.22376e-06
9.604, -4.2318e-06
9.605, -4.23983e-06
9.606, -4.24794e-06
9.607, -4.25609e-06
9.608, -4.26419e-06
9.609, -4.27228e-06
9.61, -4.28046e-06
9.611, -4.28867e-06
9.612, -4.29684e-06
9.613, -4.30499e-06
9.614, -4.31322e-06
9.615, -4.3215e-06
9.616, -4.32973e-06
9.617, -4.33794e-06
9.618, -4.34624e-06
9.619, -4.35458e-06
9.62, -4.36287e-06
9.621, -4.37115e-06
9.622, -4.37951e-06
9.623, -4.38792e-06
9.624, -4.39627e-06
9.625, -4.40461e-06
9.626, -4.41303e-06
9.627, -4.42151e-06
9.628, -4.42992e-06
9.629, -4.43832e-06
9.63, -4.44682e-06
9.631, -4.45535e-06
9.632, -4.46383e-06
9.633, -4.4723e-06
9.634, -4.48086e-06
9.635, -4.48946e-06
9.636, -4.498e-06
9.637, -4.50654e-06
9.638, -4.51516e-06
9.639, -4.52382e-06
9.64, -4.53243e-06
9.641, -4.54103e-06
9.642, -4.54972e-06
9.643, -4.55845e-06
9.644, -4.56713e-06
9.645, -4.57579e-06
9.646, -4.58455e-06
9.647, -4.59335e-06
9.648, -4.60209e-06
9.649, -4.61082e-06
9.65, -4.61964e-06
9.651, -4.62851e-06
9.652, -4.63732e-06
9.653, -4.64612e-06
9.654, -4.65501e-06
9.655, -4.66394e-06
9.656, -4.67282e-06
9.657, -4.68168e-06
9.658, -4.69064e-06
9.659, -4.69964e-06
9.66, -4.70859e-06
9.661, -4.71752e-06
9.662, -4.72655e-06
9.663, -4.73562e-06
9.664, -4.74463e-06
9.665, -4.75363e-06
9.666, -4.76273e-06
9.667, -4.77187e-06
9.668, -4.78095e-06
9.669, -4.79002e-06
9.67, -4.79919e-06
9.671, -4.80839e-06
9.672, -4.81755e-06
9.673, -4.82669e-06
9.674, -4.83592e-06
9.675, -4.8452e-06
9.676, -4.85443e-06
9.677, -4.86364e-06
9.678, -4.87294e-06
9.679, -4.88229e-06
9.68, -4.89159e-06
9.681, -4.90087e-06
9.682, -4.91024e-06
9.683, -4.91966e-06
9.684, -4.92903e-06
9.685, -4.93839e-06
9.686, -4.94783e-06
9.687, -4.95732e-06
9.688, -4.96676e-06
9.689, -4.97619e-06
9.69, -4.98571e-06
9.691, -4.99527e-06
9.692, -5.00478e-06
9.693, -5.01428e-06
9.694, -5.02387e-06
9.695, -5.03351e-06
9.696, -5.04309e-06
9.697, -5.05267e-06
9.698, -5.06233e-06
9.699, -5.07204e-06
9.7, -5.0817e-06
9.701, -5.09134e-06
9.702, -5.10108e-06
9.703, -5.11087e-06
9.704, -5.1206e-06
9.705, -5.13032e-06
9.706, -5.14013e-06
9.707, -5.14999e-06
9.708, -5.15979e-06
9.709, -5.16959e-06
9.71, -5.17948e-06
9.711, -5.18941e-06
9.712, -5.19929e-06
9.713, -5.20916e-06
9.714, -5.21913e-06
9.715, -5.22914e-06
9.716, -5.23909e-06
9.717, -5.24904e-06
9.718, -5.25908e-06
9.719, -5.26916e-06
9.72, -5.2792e-06
9.721, -5.28922e-06
9.722, -5.29933e-06
9.723, -5.3095e-06
9.724, -5.31961e-06
9.725, -5.32971e-06
9.726, -5.3399e-06
9.727, -5.35014e-06
9.728, -5.36033e-06
9.729, -5.37051e-06
9.73, -5.38078e-06
9.731, -5.3911e-06
9.732, -5.40136e-06
9.733, -5.41162e-06
9.734, -5.42197e-06
9.735, -5.43236e-06
9.736, -5.44271e-06
9.737, -5.45304e-06
9.738, -5.46347e-06
9.739, -5.47395e-06
9.74, -5.48437e-06
9.741, -5.49479e-06
9.742, -5.50529e-06
9.743, -5.51585e-06
9.744, -5.52635e-06
9.745, -5.53685e-06
9.746, -5.54744e-06
9.747, -5.55807e-06
9.748, -5.56866e-06
9.749, -5.57923e-06
9.75, -5.5899e-06
9.751, -5.60062e-06
9.752, -5.61128e-06
9.753, -5.62194e-06
9.754, -5.63269e-06
9.755, -5.64349e-06
9.756, -5.65424e-06
9.757, -5.66498e-06
9.758, -5.67581e-06
9.759, -5.68669e-06
9.76, -5.69752e-06
9.761, -5.70834e-06
9.762, -5.71926e-06
9.763, -5.73022e-06
9.764, -5.74113e-06
9.765, -5.75204e-06
9.766, -5.76304e-06
9.767, -5.77409e-06
9.768, -5.78508e-06
9.769, -5.79607e-06
9.77, -5.80715e-06
9.771, -5.81829e-06
9.772, -5.82937e-06
9.773, -5.84044e-06
9.774, -5.85161e-06
9.775, -5.86282e-06
9.776, -5.87399e-06
9.777, -5.88515e-06
9.778, -5.8964e-06
9.779, -5.9077e-06
9.78, -5.91895e-06
9.781, -5.9302e-06
9.782, -5.94154e-06
9.783, -5.95293e-06
9.784, -5.96426e-06
9.785, -5.97559e-06
9.786, -5.98702e-06
9.787, -5.99849e-06
9.788, -6.00992e-06
9.789, -6.02134e-06
9.79, -6.03285e-06
9.791, -6.04441e-06
9.792, -6.05592e-06
9.793, -6.06743e-06
9.794, -6.07903e-06
9.795, -6.09068e-06
9.796, -6.10228e-06
9.797, -6.11388e-06
9.798, -6.12556e-06
9.799, -6.1373e-06
9.8, -6.14899e-06
9.801, -6.16068e-06
9.802, -6.17245e-06
9.803, -6.18428e-06
9.804, -6.19606e-06
9.805, -6.20784e-06
9.806, -6.2197e-06
9.807, -6.23162e-06
9.808, -6.24349e-06
9.809, -6.25536e-06
9.81, -6.26732e-06
9.811, -6.27933e-06
9.812, -6.29129e-06
9.813, -6.30324e-06
9.814, -6.31529e-06
9.815, -6.32739e-06
9.816, -6.33945e-06
9.817, -6.35149e-06
9.818, -6.36363e-06
9.819, -6.37583e-06
9.82, -6.38797e-06
9.821, -6.40011e-06
9.822, -6.41235e-06
9.823, -6.42463e-06
9.824, -6.43687e-06
9.825, -6.4491e-06
9.826, -6.46143e-06
9.827, -6.47381e-06
9.828, -6.48615e-06
9.829, -6.49847e-06
9.83, -6.51089e-06
9.831, -6.52337e-06
9.832, -6.5358e-06
9.833, -6.54822e-06
9.834, -6.56074e-06
9.835, -6.57331e-06
9.836, -6.58583e-06
9.837, -6.59834e-06
9.838, -6.61096e-06
9.839, -6.62362e-06
9.84, -6.63624e-06
9.841, -6.64885e-06
9.842, -6.66156e-06
9.843, -6.67433e-06
9.844, -6.68704e-06
9.845, -6.69975e-06
9.846, -6.71256e-06
9.847, -6.72542e-06
9.848, -6.73823e-06
9.849, -6.75104e-06
9.85, -6.76394e-06
9.851, -6.7769e-06
9.852, -6.78981e-06
9.853, -6.80271e-06
9.854, -6.81572e-06
9.855, -6.82877e-06
9.856, -6.84178e-06
9.857, -6.85479e-06
9.858, -6.86789e-06
9.859, -6.88105e-06
9.86, -6.89416e-06
9.861, -6.90726e-06
9.862, -6.92046e-06
9.863, -6.93372e-06
9.864, -6.94693e-06
9.865, -6.96014e-06
9.866, -6.97344e-06
9.867, -6.9868e-06
9.868, -7.00011e-06
9.869, -7.01342e-06
9.87, -7.02682e-06
9.871, -7.04028e-06
9.872, -7.05369e-06
9.873, -7.0671e-06
9.874, -7.08061e-06
9.875, -7.09417e-06
9.876, -7.10769e-06
9.877, -7.1212e-06
9.878, -7.13481e-06
9.879, -7.14848e-06
9.88, -7.1621e-06
9.881, -7.17571e-06
9.882, -7.18943e-06
9.883, -7.2032e-06
9.884, -7.21692e-06
9.885, -7.23064e-06
9.886, -7.24446e-06
9.887, -7.25834e-06
9.888, -7.27217e-06
9.889, -7.28599e-06
9.89, -7.29992e-06
9.891, -7.3139e-06
9.892, -7.32783e-06
9.893, -7.34177e-06
9.894, -7.3558e-06
9.895, -7.36989e-06
9.896, -7.38393e-06
9.897, -7.39797e-06
9.898, -7.41211e-06
9.899, -7.4263e-06
9.9, -7.44045e-06
9.901, -7.4546e-06
9.902, -7.46885e-06
9.903, -7.48315e-06
9.904, -7.49741e-06
9.905, -7.51166e-06
9.906, -7.52602e-06
9.907, -7.54043e-06
9.908, -7.5548e-06
9.909, -7.56916e-06
9.91, -7.58363e-06
9.911, -7.59815e-06
9.912, -7.61263e-06
9.913, -7.6271e-06
9.914, -7.64168e-06
9.915, -7.65631e-06
9.916, -7.6709e-06
9.917, -7.68549e-06
9.918, -7.70018e-06
9.919, -7.71492e-06
9.92, -7.72962e-06
9.921, -7.74432e-06
9.922, -7.75912e-06
9.923, -7.77398e-06
9.924, -7.78879e-06
9.925, -7.8036e-06
9.926, -7.81852e-06
9.927, -7.83349e-06
9.928, -7.84841e-06
9.929, -7.86334e-06
9.93, -7.87837e-06
9.931, -7.89345e-06
9.932, -7.90849e-06
9.933, -7.92353e-06
9.934, -7.93867e-06
9.935, -7.95387e-06
9.936, -7.96903e-06
9.937, -7.98419e-06
9.938, -7.99944e-06
9.939, -8.01476e-06
9.94, -8.03003e-06
9.941, -8.0453e-06
9.942, -8.06068e-06
9.943, -8.07611e-06
9.944, -8.0915e-06
9.945, -8.10689e-06
9.946, -8.12238e-06
9.947, -8.13793e-06
9.948, -8.15344e-06
9.949, -8.16895e-06
9.95, -8.18456e-06
9.951, -8.20023e-06
9.952, -8.21585e-06
9.953, -8.23148e-06
9.954, -8.24721e-06
9.955, -8.263e-06
9.956, -8.27874e-06
9.957, -8.29449e-06
9.958, -8.31034e-06
9.959, -8.32625e-06
9.96, -8.34212e-06
9.961, -8.35799e-06
9.962, -8.37396e-06
9.963, -8.38999e-06
9.964, -8.40598e-06
9.965, -8.42197e-06
9.966, -8.43806e-06
9.967, -8.45421e-06
9.968, -8.47032e-06
9.969, -8.48643e-06
9.97, -8.50265e-06
9.971, -8.51893e-06
9.972, -8.53516e-06
9.973, -8.5514e-06
9.974, -8.56774e-06
9.975, -8.58414e-06
9.976, -8.6005e-06
9.977, -8.61686e-06
9.978, -8.63332e-06
9.979, -8.64985e-06
9.98, -8.66633e-06
9.981, -8.68282e-06
9.982, -8.69941e-06
9.983, -8.71606e-06
9.984, -8.73267e-06
9.985, -8.74929e-06
9.986, -8.766e-06
9.987, -8.78278e-06
9.988, -8.79952e-06
9.989, -8.81626e-06
9.99, -8.83311e-06
9.991, -8.85001e-06
9.992, -8.86688e-06
9.993, -8.88375e-06
9.994, -8.90072e-06
9.995, -8.91776e-06
9.996, -8.93475e-06
9.997, -8.95175e-06
9.998, -8.96886e-06
9.999, -8.98602e-06
10, -9.00315e-06
10.001, -9.02028e-06
10.002, -9.03751e-06
10.003, -9.05481e-06
10.004, -9.07206e-06
10.005, -9.08933e-06
10.006, -9.10669e-06
10.007, -9.12412e-06
10.008, -9.14151e-06
10.009, -9.1589e-06
10.01, -9.1764e-06
10.011, -9.19396e-06
10.012, -9.21149e-06
10.013, -9.22901e-06
10.014, -9.24665e-06
10.015, -9.26434e-06
10.016, -9.282e-06
10.017, -9.29966e-06
10.018, -9.31743e-06
10.019, -9.33526e-06
10.02, -9.35305e-06
10.021, -9.37085e-06
10.022, -9.38875e-06
10.023, -9.40672e-06
10.024, -9.42465e-06
10.025, -9.44258e-06
10.026, -9.46062e-06
10.027, -9.47873e-06
10.028, -9.49679e-06
10.029, -9.51486e-06
10.03, -9.53304e-06
10.031, -9.55128e-06
10.032, -9.56949e-06
10.033, -9.5877e-06
10.034, -9.60602e-06
10.035, -9.6244e-06
10.036, -9.64274e-06
10.037, -9.66109e-06
10.038, -9.67955e-06
10.039, -9.69807e-06
10.04, -9.71656e-06
10.041, -9.73505e-06
10.042, -9.75365e-06
10.043, -9.77231e-06
10.044, -9.79093e-06
10.045, -9.80957e-06
10.046, -9.82831e-06
10.047, -9.84711e-06
10.048, -9.86588e-06
10.049, -9.88466e-06
10.05, -9.90354e-06
10.051, -9.92249e-06
10.052, -9.94141e-06
10.053, -9.96033e-06
10.054, -9.97935e-06
10.055, -9.99845e-06
10.056, -1.00175e-05
10.057, -1.00366e-05
10.058, -1.00557e-05
10.059, -1.0075e-05
10.06, -1.00942e-05
10.061, -1.01134e-05
10.062, -1.01327e-05
10.063, -1.01521e-05
10.064, -1.01715e-05
10.065, -1.01908e-05
10.066, -1.02103e-05
10.067, -1.02298e-05
10.068, -1.02493e-05
10.069, -1.02688e-05
10.07, -1.02884e-05
10.071, -1.03081e-05
10.072, -1.03278e-05
10.073, -1.03474e-05
10.074, -1.03672e-05
10.075, -1.0387e-05
10.076, -1.04068e-05
10.077, -1.04266e-05
10.078, -1.04466e-05
10.079, -1.04665e-05
10.08, -1.04865e-05
10.081, -1.05065e-05
10.082, -1.05265e-05
10.083, -1.05467e-05
10.084, -1.05668e-05
10.085, -1.05869e-05
10.086, -1.06071e-05
10.087, -1.06274e-05
10.088, -1.06477e-05
10.089, -1.06679e-05
10.09, -1.06883e-05
10.091, -1.07087e-05
10.092, -1.07292e-05
10.093, -1.07496e-05
10.094, -1.07701e-05
10.095, -1.07907e-05
10.096, -1.08113e-05
10.097, -1.08319e-05
10.098, -1.08526e-05
10.099, -1.08733e-05
10.1, -1.08941e-05
10.101, -1.09148e-05
10.102, -1.09356e-05
10.103, -1.09566e-05
10.104, -1.09774e-05
10.105, -1.09983e-05
10.106, -1.10193e-05
10.107, -1.10404e-05
10.108, -1.10615e-05
10.109, -1.10825e-05
10.11, -1.11037e-05
10.111, -1.11249e-05
10.112, -1.11461e-05
10.113, -1.11674e-05
10.114, -1.11887e-05
10.115, -1.12101e-05
10.116, -1.12315e-05
10.117, -1.12529e-05
10.118, -1.12743e-05
10.119, -1.12959e-05
10.12, -1.13174e-05
10.121, -1.1339e-05
10.122, -1.13607e-05
10.123, -1.13824e-05
10.124, -1.14041e-05
10.125, -1.14258e-05
10.126, -1.14476e-05
10.127, -1.14695e-05
10.128, -1.14914e-05
10.129, -1.15133e-05
10.13, -1.15352e-05
10.131, -1.15573e-05
10.132, -1.15793e-05
10.133, -1.16014e-05
10.134, -1.16235e-05
10.135, -1.16458e-05
10.136, -1.1668e-05
10.137, -1.16902e-05
10.138, -1.17125e-05
10.139, -1.17349e-05
10.14, -1.17573e-05
10.141, -1.17797e-05
10.142, -1.18022e-05
10.143, -1.18248e-05
10.144, -1.18473e-05
10.145, -1.18699e-05
10.146, -1.18925e-05
10.147, -1.19153e-05
10.148, -1.1938e-05
10.149, -1.19607e-05
10.15, -1.19836e-05
10.151, -1.20065e-05
10.152, -1.20294e-05
10.153, -1.20523e-05
10.154, -1.20753e-05
10.155, -1.20984e-05
10.156, -1.21215e-05
10.157, -1.21445e-05
10.158, -1.21677e-05
10.159, -1.2191e-05
10.16, -1.22142e-05
10.161, -1.22375e-05
10.162, -1.22609e-05
10.163, -1.22843e-05
10.164, -1.23077e-05
10.165, -1.23312e-05
10.166, -1.23547e-05
10.167, -1.23784e-05
10.168, -1.2402e-05
10.169, -1.24256e-05
10.17, -1.24493e-05
10.171, -1.24731e-05
10.172, -1.24969e-05
10.173, -1.25207e-05
10.174, -1.25446e-05
10.175, -1.25686e-05
10.176, -1.25925e-05
10.177, -1.26165e-05
10.178, -1.26406e-05
10.179, -1.26648e-05
10.18, -1.26889e-05
10.181, -1.27131e-05
10.182, -1.27374e-05
10.183, -1.27617e-05
10.184, -1.27861e-05
10.185, -1.28104e-05
10.186, -1.28349e-05
10.187, -1.28594e-05
10.188, -1.28839e-05
10.189, -1.29085e-05
10.19, -1.29331e-05
10.191, -1.29579e-05
10.192, -1.29826e-05
10.193, -1.30073e-05
10.194, -1.30321e-05
10.195, -1.30571e-05
10.196, -1.3082e-05
10.197, -1.31069e-05
10.198, -1.31319e-05
10.199, -1.3157e-05
10.2, -1.31821e-05
10.201, -1.32072e-05
10.202, -1.32324e-05
10.203, -1.32577e-05
10.204, -1.3283e-05
10.205, -1.33083e-05
10.206, -1.33337e-05
10.207, -1.33592e-05
10.208, -1.33847e-05
10.209, -1.34102e-05
10.21, -1.34358e-05
10.211, -1.34615e-05
10.212, -1.34871e-05
10.213, -1.35128e-05
10.214, -1.35386e-05
10.215, -1.35645e-05
10.216, -1.35904e-05
10.217, -1.36163e-05
10.218, -1.36423e-05
10.219, -1.36684e-05
10.22, -1.36944e-05
10.221, -1.37205e-05
10.222, -1.37467e-05
10.223, -1.3773e-05
10.224, -1.37992e-05
10.225, -1.38255e-05
10.226, -1.38519e-05
10.227, -1.38784e-05
10.228, -1.39049e-05
10.229, -1.39314e-05
10.23, -1.3958e-05
10.231, -1.39846e-05
10.232, -1.40113e-05
10.233, -1.4038e-05
10.234, -1.40648e-05
10.235, -1.40917e-05
10.236, -1.41186e-05
10.237, -1.41455e-05
10.238, -1.41725e-05
10.239, -1.41996e-05
10.24, -1.42266e-05
10.241, -1.42537e-05
10.242, -1.4281e-05
10.243, -1.43083e-05
10.244, -1.43355e-05
10.245, -1.43628e-05
10.246, -1.43903e-05
10.247, -1.44178e-05
10.248, -1.44453e-05
10.249, -1.44728e-05
10.25, -1.45004e-05
10.251, -1.45282e-05
10.252, -1.45559e-05
10.253, -1.45836e-05
10.254, -1.46114e-05
10.255, -1.46394e-05
10.256, -1.46673e-05
10.257, -1.46952e-05
10.258, -1.47233e-05
10.259, -1.47514e-05
10.26, -1.47796e-05
10.261, -1.48077e-05
10.262, -1.4836e-05
10.263, -1.48643e-05
10.264, -1.48927e-05
10.265, -1.49211e-05
10.266, -1.49496e-05
10.267, -1.49781e-05
10.268, -1.50067e-05
10.269, -1.50353e-05
10.27, -1.5064e-05
10.271, -1.50928e-05
10.272, -1.51216e-05
10.273, -1.51504e-05
10.274, -1.51793e-05
10.275, -1.52083e-05
10.276, -1.52373e-05
10.277, -1.52663e-05
10.278, -1.52955e-05
10.279, -1.53247e-05
10.28, -1.5354e-05
10.281, -1.53832e-05
10.282, -1.54126e-05
10.283, -1.5442e-05
10.284, -1.54715e-05
10.285, -1.5501e-05
10.286, -1.55306e-05
10.287, -1.55603e-05
10.288, -1.55899e-05
10.289, -1.56196e-05
10.29, -1.56494e-05
10.291, -1.56794e-05
10.292, -1.57093e-05
10.293, -1.57392e-05
10.294, -1.57692e-05
10.295, -1.57994e-05
10.296, -1.58295e-05
10.297, -1.58597e-05
10.298, -1.589e-05
10.299, -1.59203e-05
10.3, -1.59507e-05
10.301, -1.59811e-05
10.302, -1.60116e-05
10.303, -1.60422e-05
10.304, -1.60728e-05
10.305, -1.61034e-05
10.306, -1.61342e-05
10.307, -1.6165e-05
10.308, -1.61958e-05
10.309, -1.62267e-05
10.31, -1.62577e-05
10.311, -1.62887e-05
10.312, -1.63198e-05
10.313, -1.63509e-05
10.314, -1.63821e-05
10.315, -1.64134e-05
10.316, -1.64447e-05
10.317, -1.64761e-05
10.318, -1.65075e-05
10.319, -1.65391e-05
10.32, -1.65706e-05
10.321, -1.66022e-05
10.322, -1.66339e-05
10.323, -1.66657e-05
10.324, -1.66974e-05
10.325, -1.67293e-05
10.326, -1.67612e-05
10.327, -1.67932e-05
10.328, -1.68253e-05
10.329, -1.68573e-05
10.33, -1.68895e-05
10.331, -1.69218e-05
10.332, -1.69541e-05
10.333, -1.69864e-05
10.334, -1.70188e-05
10.335, -1.70513e-05
10.336, -1.70838e-05
10.337, -1.71164e-05
10.338, -1.71491e-05
10.339, -1.71818e-05
10.34, -1.72146e-05
10.341, -1.72474e-05
10.342, -1.72803e-05
10.343, -1.73134e-05
10.344, -1.73464e-05
10.345, -1.73794e-05
10.346, -1.74126e-05
10.347, -1.74459e-05
10.348, -1.74792e-05
10.349, -1.75125e-05
10.35, -1.75459e-05
10.351, -1.75794e-05
10.352, -1.7613e-05
10.353, -1.76465e-05
10.354, -1.76802e-05
10.355, -1.7714e-05
10.356, -1.77478e-05
10.357, -1.77816e-05
10.358, -1.78156e-05
10.359, -1.78496e-05
10.36, -1.78837e-05
10.361, -1.79177e-05
10.362, -1.79519e-05
10.363, -1.79863e-05
10.364, -1.80206e-05
10.365, -1.80549e-05
10.366, -1.80894e-05
10.367, -1.81239e-05
10.368, -1.81585e-05
10.369, -1.81931e-05
10.37, -1.82278e-05
10.371, -1.82627e-05
10.372, -1.82975e-05
10.373, -1.83324e-05
10.374, -1.83674e-05
10.375, -1.84025e-05
10.376, -1.84376e-05
10.377, -1.84727e-05
10.378, -1.8508e-05
10.379, -1.85433e-05
10.38, -1.85787e-05
10.381, -1.86141e-05
10.382, -1.86496e-05
10.383, -1.86853e-05
10.384, -1.87209e-05
10.385, -1.87566e-05
10.386, -1.87924e-05
10.387, -1.88283e-05
10.388, -1.88642e-05
10.389, -1.89002e-05
10.39, -1.89363e-05
10.391, -1.89724e-05
10.392, -1.90086e-05
10.393, -1.90448e-05
10.394, -1.90812e-05
10.395, -1.91177e-05
10.396, -1.91541e-05
10.397, -1.91906e-05
10.398, -1.92273e-05
10.399, -1.9264e-05
10.4, -1.93008e-05
10.401, -1.93375e-05
10.402, -1.93745e-05
10.403, -1.94115e-05
10.404, -1.94485e-05
10.405, -1.94856e-05
10.406, -1.95228e-05
10.407, -1.95601e-05
10.408, -1.95974e-05
10.409, -1.96347e-05
10.41, -1.96722e-05
10.411, -1.97098e-05
10.412, -1.97474e-05
10.413, -1.9785e-05
10.414, -1.98228e-05
10.415, -1.98607e-05
10.416, -1.98985e-05
10.417, -1.99365e-05
10.418, -1.99745e-05
10.419, -2.00127e-05
10.42, -2.00509e-05
10.421, -2.00891e-05
10.422, -2.01274e-05
10.423, -2.01659e-05
10.424, -2.02044e-05
10.425, -2.02429e-05
10.426, -2.02815e-05
10.427, -2.03203e-05
10.428, -2.0359e-05
10.429, -2.03978e-05
10.43, -2.04368e-05
10.431, -2.04758e-05
10.432, -2.05149e-05
10.433, -2.0554e-05
10.434, -2.05932e-05
10.435, -2.06325e-05
10.436, -2.06719e-05
10.437, -2.07113e-05
10.438, -2.07508e-05
10.439, -2.07905e-05
10.44, -2.08301e-05
10.441, -2.08698e-05
10.442, -2.09097e-05
10.443, -2.09496e-05
10.444, -2.09896e-05
10.445, -2.10296e-05
10.446, -2.10697e-05
10.447, -2.111e-05
10.448, -2.11503e-05
10.449, -2.11906e-05
10.45, -2.1231e-05
10.451, -2.12716e-05
10.452, -2.13122e-05
10.453, -2.13528e-05
10.454, -2.13936e-05
10.455, -2.14344e-05
10.456, -2.14753e-05
10.457, -2.15162e-05
10.458, -2.15573e-05
10.459, -2.15985e-05
10.46, -2.16397e-05
10.461, -2.16809e-05
10.462, -2.17223e-05
10.463, -2.17638e-05
10.464, -2.18053e-05
10.465, -2.18469e-05
10.466, -2.18886e-05
10.467, -2.19304e-05
10.468, -2.19723e-05
10.469, -2.20141e-05
10.47, -2.20562e-05
10.471, -2.20983e-05
10.472, -2.21405e-05
10.473, -2.21827e-05
10.474, -2.2225e-05
10.475, -2.22675e-05
10.476, -2.23099e-05
10.477, -2.23525e-05
10.478, -2.23951e-05
10.479, -2.24379e-05
10.48, -2.24807e-05
10.481, -2.25236e-05
10.482, -2.25666e-05
10.483, -2.26097e-05
10.484, -2.26528e-05
10.485, -2.2696e-05
10.486, -2.27393e-05
10.487, -2.27828e-05
10.488, -2.28262e-05
10.489, -2.28697e-05
10.49, -2.29134e-05
10.491, -2.29571e-05
10.492, -2.30009e-05
10.493, -2.30448e-05
10.494, -2.30888e-05
10.495, -2.31329e-05
10.496, -2.3177e-05
10.497, -2.32212e-05
10.498, -2.32655e-05
10.499, -2.331e-05
10.5, -2.33544e-05
10.501, -2.33989e-05
10.502, -2.34436e-05
10.503, -2.34884e-05
10.504, -2.35332e-05
10.505, -2.3578e-05
10.506, -2.36231e-05
10.507, -2.36682e-05
10.508, -2.37133e-05
10.509, -2.37585e-05
10.51, -2.38039e-05
10.511, -2.38494e-05
10.512, -2.38949e-05
10.513, -2.39404e-05
10.514, -2.39861e-05
10.515, -2.40319e-05
10.516, -2.40778e-05
10.517, -2.41237e-05
10.518, -2.41697e-05
10.519, -2.42159e-05
10.52, -2.42621e-05
10.521, -2.43083e-05
10.522, -2.43547e-05
